OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
LARETS,2003-042F,2026-08-30T13:13:39.887904,14.63879415,.00126574,98.4245,46.3535,159.0047,201.1677,0,U,27944,999,22424,.12074411E-4,.12E-6,0
GALAXY 13 (HORIZONS-1),2003-044A,2026-08-30T13:46:20.060256,1.00274113,.00020527,1.6057,82.8222,78.0043,234.5200,0,U,27954,999,4731,0,.136E-5,0
DMSP 5D-3 F16 (USA 172),2003-048A,2026-08-30T14:24:48.705408,14.14488461,.0006053,98.9877,266.9148,301.5093,227.8033,0,U,28054,999,18000,.34869956E-4,.21E-6,0
CHUANGXIN 1 (CX-1),2003-049B,2026-08-30T06:56:52.848384,14.48614952,.00117352,98.4974,141.8640,323.1347,36.9038,0,U,28058,999,20700,.58748857E-4,.176E-5,0
YAMAL 202,2003-053A,2026-08-30T14:07:30.738144,1.00271817,.00039615,6.5246,70.0099,96.8069,187.4397,0,U,28089,999,8344,0,-.75E-6,0
UFO 11 (USA 174),2003-057A,2026-08-30T11:29:06.624096,1.00271587,.00035004,9.0004,33.4200,141.2670,51.7231,0,U,28117,999,8319,0,-.98E-6,0
NAVSTAR 53 (USA 175),2003-058A,2026-08-30T06:19:06.205728,1.92678403,.00007535,55.0692,20.5309,296.4676,63.5301,0,U,28129,999,16589,0,-.66E-6,0
USA 176 (DSP 22),2004-004A,2026-08-30T07:28:14.662848,1.00269153,.0002007,12.1611,25.5029,293.8347,82.1646,0,U,28158,999,3368,0,-.29E-5,0
ABS-4 (MOBISAT-1),2004-007A,2026-08-30T13:07:45.540768,1.00270867,.0005103,6.2238,71.0704,90.8653,74.7060,0,U,28184,999,5308,0,.44E-6,0
NAVSTAR 54 (USA 177),2004-009A,2026-08-29T17:52:58.211616,2.00552089,.01184106,54.7726,272.7094,176.1549,226.7649,0,U,28190,999,16442,0,.23E-6,0
SHIYAN-1 (SY-1),2004-012A,2026-08-30T04:32:24.700128,15.35524770,.00066258,97.8650,325.1484,113.8229,246.3709,0,U,28220,999,22244,.46078488E-3,.15846E-3,0
INTELSAT 10-02,2004-022A,2026-08-30T09:24:48.485376,1.00272315,.00003414,0.0551,268.7886,320.9805,249.0279,0,U,28358,999,8130,0,-.8E-7,0
NAVSTAR 55 (USA 178),2004-023A,2026-08-29T16:31:15.329568,2.00560339,.01587452,54.9169,83.7429,303.8511,239.8143,0,U,28361,999,16251,0,.21E-6,0
APRIZESAT 2,2004-025A,2026-08-30T10:57:11.929248,14.38063720,.01060946,98.1104,44.2656,26.5655,334.0916,0,U,28366,999,16231,.40252682E-4,.88E-6,0
SAUDICOMSAT 1,2004-025D,2026-08-30T06:15:55.552032,14.55518184,.0032642,98.5791,254.4004,154.6205,205.6603,0,U,28369,999,17490,.66065E-4,.24E-5,0
SAUDICOMSAT 2,2004-025E,2026-08-30T13:58:33.690432,14.50017662,.00562782,98.6653,256.9348,35.3427,325.1476,0,U,28370,999,17088,.68479472E-4,.221E-5,0
SAUDISAT 2,2004-025F,2026-08-30T13:20:39.335712,14.56719260,.00258687,98.5556,244.4772,69.4383,290.9586,0,U,28371,999,17657,.55313234E-4,.199E-5,0
APRIZESAT 1,2004-025G,2026-08-29T23:17:19.336416,14.51812576,.00433722,98.6322,254.7117,291.5054,68.1519,0,U,28372,999,17261,.50966589E-4,.157E-5,0
AURA,2004-026A,2026-08-30T14:49:01.298496,14.61423473,.00016845,98.3485,199.7155,77.1657,282.9731,0,U,28376,999,17708,.13436095E-3,.617E-5,0
ANIK F2,2004-027A,2026-08-30T13:24:15.300288,1.00271725,.00031378,3.4728,78.4528,73.2264,277.0350,0,U,28378,999,4200,0,-.46E-6,0
COSMOS 2407,2004-028A,2026-08-30T12:15:17.531712,13.76339136,.00401589,82.9625,19.7736,46.0183,26.1413,0,U,28380,999,11010,.25500696E-4,.41E-6,0
