OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 1844,1987-041A,2026-07-28T14:47:00.608064,14.14579435,.00305277,70.8990,96.9230,175.4232,184.7176,0,U,17973,999,2351,-.88319017E-4,-.219E-5,0
SL-14 R/B,1987-055B,2026-07-28T10:34:26.705568,14.85734300,.00189898,82.4970,216.3367,267.9383,91.9658,0,U,18153,999,9083,.42413156E-4,.393E-5,0
COSMOS 1867,1987-060A,2026-07-28T13:27:24.451488,14.31519703,.00174711,65.0102,272.1901,281.9155,77.9971,0,U,18187,999,4010,.21863642E-4,-.42E-6,0
SL-14 R/B,1988-001B,2026-07-28T13:55:32.747232,14.85634149,.00191843,82.5107,62.8255,129.3275,230.9645,0,U,18749,999,6294,.42015026E-4,.389E-5,0
COSMOS 1933,1988-020A,2026-07-28T19:21:16.118784,15.18969475,.00059223,82.5137,111.2161,74.9122,285.2767,0,U,18958,999,7164,.20487367E-3,.4314E-4,0
SL-3 R/B,1988-032B,2026-07-28T21:18:07.218720,15.21128974,.00272377,97.5282,192.9006,100.7249,259.7055,0,U,19046,999,7356,.21235943E-3,.4701E-4,0
SL-16 R/B,1988-039B,2026-07-28T11:34:12.094752,14.19632266,.00200055,71.0152,130.8415,127.4787,232.8161,0,U,19120,999,97836,.10783611E-4,-.25E-6,0
COSMOS 1953,1988-050A,2026-07-28T20:51:24.589440,15.30500245,.00102244,82.5068,15.9784,352.7655,7.3436,0,U,19210,999,5936,.27330488E-3,.8103E-4,0
SL-8 R/B,1988-053B,2026-07-28T09:06:25.509888,14.38982005,.00202635,74.0453,213.1240,355.0515,109.1321,0,U,19257,999,99683,.47730172E-4,.121E-5,0
COSMOS 1975,1988-093A,2026-07-28T18:16:04.894464,15.29832438,.00117547,82.5216,335.8670,38.9376,321.2708,0,U,19573,999,4096,.28498991E-3,.8281E-4,0
SL-14 R/B,1988-093B,2026-07-28T21:56:45.115584,14.85767177,.00191471,82.5301,269.4724,292.3928,240.7422,0,U,19574,999,2198,.35149808E-4,.33E-5,0
SL-16 R/B,1988-102B,2026-07-28T12:55:00.276096,14.16171335,.00134288,70.9975,215.1301,165.2284,194.9235,0,U,19650,999,94683,.5923068E-4,.7E-6,0
INTERCOSMOS 24,1989-080A,2026-07-28T20:52:19.616736,12.59697412,.11866006,82.6070,12.5107,325.1947,27.6766,0,U,20261,999,68457,.53119742E-4,.186E-5,0
SL-14 R/B,1989-080C,2026-07-28T14:29:41.617824,12.50581161,.12291856,82.5911,82.6940,222.6201,127.2907,0,U,20262,999,67776,.48487087E-4,.168E-5,0
DELTA 1 R/B,1989-089B,2026-07-28T11:08:57.665184,14.50754429,.0070077,97.0638,34.4184,38.8265,321.7938,0,U,20323,999,91614,.73751248E-4,.264E-5,0
ARIANE 40 R/B,1990-005H,2026-07-28T21:02:01.275360,14.39946534,.00110682,98.2936,266.1908,135.4016,224.8065,0,U,20443,999,91312,.84631215E-4,.224E-5,0
DELTA 2 R/B(1),1990-008B,2026-07-28T12:33:14.142240,15.76657870,.00531025,35.5992,317.6525,143.6062,216.8308,0,U,20453,999,94821,.78495537E-3,.145536E-2,0
COSMOS 2058,1990-010A,2026-07-28T21:23:22.114752,15.12224992,.00093336,82.4678,268.2234,198.7913,161.2974,0,U,20465,999,96357,.13911518E-3,.2434E-4,0
SL-14 R/B,1990-010B,2026-07-28T18:43:07.031136,14.83670552,.00193832,82.5042,134.8872,190.4205,169.6611,0,U,20466,999,94940,.40744762E-4,.361E-5,0
SL-14 R/B,1990-018B,2026-07-28T22:24:19.872576,14.82241545,.00159085,82.5204,91.0874,352.7127,7.3853,0,U,20511,999,94350,.40038675E-4,.343E-5,0
HST,1990-037B,2026-07-28T22:15:31.814784,15.31190727,.00016792,28.4726,155.1937,250.0143,110.0272,0,U,20580,999,79497,.19663567E-3,.6332E-4,0
SL-16 R/B,1990-046B,2026-07-28T10:39:12.610080,14.15031550,.00119496,71.0010,2.2971,90.1336,270.1156,0,U,20625,999,86830,.21075513E-4,-.7E-7,0
COSMOS 2084,1990-055A,2026-07-28T10:08:45.602592,15.06263470,.0009807,62.7871,215.3300,328.5091,31.5421,0,U,20663,999,95751,.13470842E-3,.1786E-4,0
SL-6 R/B(2),1990-055D,2026-07-28T20:49:55.353792,15.04144103,.00472273,62.7829,133.5261,10.8418,349.3688,0,U,20666,999,95942,.17989613E-3,.2359E-4,0
SL-8 R/B,1990-078B,2026-07-28T17:46:49.477152,14.93816215,.03423836,82.9039,124.0447,257.3583,98.9161,0,U,20775,999,83032,.24573371E-3,.8687E-4,0
SL-8 R/B,1991-006B,2026-07-28T14:27:19.641888,13.77511588,.00225666,82.9394,65.2178,3.9570,13.9680,0,U,21088,999,78347,.11299531E-3,.128E-5,0
OKEAN-3,1991-039A,2026-07-28T22:44:31.115904,15.05492413,.0013676,82.5149,199.8793,201.0548,159.0118,0,U,21397,999,88628,.14925453E-3,.2177E-4,0
COSMOS 2151,1991-042A,2026-07-28T20:55:50.527776,15.00546904,.00109199,82.4984,307.4536,306.0820,53.9392,0,U,21422,999,88436,.12223876E-3,.157E-4,0
SL-14 R/B,1991-042B,2026-07-28T14:40:28.097184,14.81924710,.00180624,82.4918,88.0483,134.3332,225.9366,0,U,21423,999,87394,.41488271E-4,.353E-5,0
ERS-1,1991-050A,2026-07-28T15:51:14.359104,14.39540347,.00326697,98.7796,231.3712,142.3439,218.0044,0,U,21574,999,83601,.10553505E-3,.285E-5,0
ARIANE 40 R/B,1991-050F,2026-07-28T14:02:19.392288,14.42979025,.00034369,98.1853,256.3843,30.0704,330.0684,0,U,21610,999,83931,.10609631E-3,.313E-5,0
INTERCOSMOS 25,1991-086A,2026-07-28T11:10:20.179776,12.12260305,.14851738,82.5997,224.8310,173.3004,189.0643,0,U,21819,999,51374,.1459539E-3,.765E-5,0
